POST_ID,POST_TOPIC_TAGS,POST_CROP_TAGS,POST_TYPE
fa5fc1ce-7dda-4b24-9b2b-f27fbd9dd3fe,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Karela""
  ]
]",content
e22b483a-fa8a-4d72-961c-ec43944d9da5,[],"[
  [
    ""Papaya""
  ]
]",content
43fe9346-36c6-41c3-b81c-e7cd70216a48,"[
  [
    ""Agriculture News""
  ]
]",[],content
b171c955-2c03-4c50-94af-6627792c2153,"[
  [
    ""Agriculture News"",
    ""Government Schemes""
  ]
]",[],content
6b51e653-6992-4883-8de7-4f8a48cb5140,"[
  [
    ""New Farming Techniques""
  ]
]",[],content
1b2b7fc9-d2f1-4371-a0ce-2389f72abde7,"[
  [
    ""Agriculture News""
  ]
]",[],content
bee99791-287d-41c3-ab65-d00ae268a706,"[
  [
    ""poultry farming""
  ]
]",[],infographic
64f9ac91-ec94-41ee-b30d-666ca2c869cc,"[
  [
    ""poultry farming""
  ]
]",[],infographic
59e465bb-9c9b-45f1-ae34-7e50d6fe1bbe,"[
  [
    ""Agriculture News""
  ]
]",[],content
304ba9c2-7726-4421-9155-fee01fc9364d,"[
  [
    ""weed management""
  ]
]","[
  [
    ""black gram""
  ]
]",infographic
ab7b4fee-0b65-407e-95ae-e52aee6d2603,"[
  [
    ""goat farming""
  ]
]",[],infographic
b714ec10-6306-4efc-83d0-3e2283e539b0,"[
  [
    ""Agriculture News""
  ]
]","[
  [
    ""Wheat""
  ]
]",content
090cbe9e-320a-4ce6-902f-2f8e8303b452,"[
  [
    ""Mandi Rates""
  ]
]",[],video
17231b74-347f-401f-8803-dc22c1f22b8a,"[
  [
    ""poultry farming""
  ]
]",[],content
330e7262-7e38-4df2-9b30-741516ad4b66,"[
  [
    ""seeds""
  ]
]","[
  [
    ""Maize""
  ]
]",video
9ad064c1-0144-4d2d-a8b1-b2aa26d82a80,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
686799e4-7ba1-4c50-85ad-2b3fd6d91466,"[
  [
    ""Today Tips""
  ]
]","[
  [
    ""onion""
  ]
]",infographic
b61e10d6-afb2-445b-b416-455982bed893,"[
  [
    ""poultry farming""
  ]
]",[],content
66315d0e-0e4e-4c83-895b-25edd9502661,"[
  [
    ""Piggery""
  ]
]",[],infographic
ccce47ad-89a3-415e-9a94-5a220cb3f1e1,"[
  [
    ""quiz"",
    ""Organic Farming""
  ]
]",[],infographic
8a0244d0-549b-4cc3-82d3-861fd300d383,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Karela""
  ]
]",content
ee4c39eb-4493-47ab-abb1-6d8f8e0aa46d,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Maize""
  ]
]",video
27370d26-bf9f-4875-add5-2e31e68e043c,"[
  [
    ""seeds""
  ]
]","[
  [
    ""Papaya""
  ]
]",content
716ec379-80ba-4f4e-b4e2-10f48daf2a98,"[
  [
    ""weed management""
  ]
]","[
  [
    ""onion"",
    ""Garlic""
  ]
]",infographic
7ea239b6-5a21-4b8e-8091-242a6f2333a2,"[
  [
    ""Agriculture News""
  ]
]",[],content
ffe1910b-1f80-4962-b2ee-db8a0e042d1f,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Banana""
  ]
]",content
b5bba789-8e61-4fa3-8368-01547a00bedd,[],"[
  [
    ""Capsicum""
  ]
]",content
53f2056f-f973-4350-8950-d3aaef0bd0c1,"[
  [
    ""Today Tips""
  ]
]","[
  [
    ""cauliflower""
  ]
]",infographic
35e656dd-85c6-4157-83c0-a51ecd83460f,"[
  [
    ""discussion""
  ]
]",[],content
a3218286-e23b-4b04-a55e-975f3d87df58,"[
  [
    ""animal husbandry""
  ]
]",[],content
bbadda9c-28b0-4669-9d30-2e1ec02349a1,[],"[
  [
    ""Gwar""
  ]
]",content
8cc91162-6267-457a-921f-0ae8ddf74c2d,"[
  [
    ""Today Tips""
  ]
]","[
  [
    ""Sugarcane""
  ]
]",infographic
1a8c8baa-bee7-42f9-abcd-c60ed26d2bfa,"[
  [
    ""Fertilizer""
  ]
]","[
  [
    ""chilli""
  ]
]",content
8178effb-b961-4614-94cd-b06b0735f320,"[
  [
    ""Government Schemes"",
    ""Agriculture News""
  ]
]",[],content
bcea463e-5371-475a-9060-9dd6a7a494e0,"[
  [
    ""Bee Keeping"",
    ""Success Story""
  ]
]",[],content
999e54d8-3a30-475b-8e69-af4da0fef03f,"[
  [
    ""Agriculture News""
  ]
]",[],content
4b03e4b7-123e-4fea-887c-f75a09018282,[],"[
  [
    ""carom""
  ]
]",content
374005c4-8bdb-43b9-b31b-b79c54b18ba7,"[
  [
    ""poultry farming""
  ]
]",[],content
723c3c0e-8f4d-451c-938e-d570b48a655b,[],"[
  [
    ""Saffron""
  ]
]",content
aa7bafb5-7f02-4cc2-b4e9-cd3be6784827,"[
  [
    ""Agriculture News""
  ]
]",[],content
29cfc5b4-d667-42fb-906e-f91739a78a57,"[
  [
    ""seeds""
  ]
]","[
  [
    ""potato""
  ]
]",infographic
ed187aeb-644b-4c46-aac8-5525e995795e,"[
  [
    ""Mandi Rates""
  ]
]",[],video
42a43a04-4842-449f-b634-849b9cb07f9d,"[
  [
    ""Agriculture News""
  ]
]",[],content
9701dc7b-2907-4f53-907f-1d3672ea2947,"[
  [
    ""subsidy on seed"",
    ""Government Schemes""
  ]
]",[],content
7fa00f63-630f-4ec1-93cd-39fedeb97b90,"[
  [
    ""quiz""
  ]
]",[],infographic
4db51846-a934-4eb0-bb5e-700cb524f9bb,[],"[
  [
    ""Barseem""
  ]
]",infographic
60d6bb81-33d6-4f64-8ca2-f739ab6e4f46,[],"[
  [
    ""Pea""
  ]
]",video
b36db197-a658-4efd-8fb9-042e85e1020c,"[
  [
    ""animal husbandry""
  ]
]",[],content
65777257-4601-47f1-9338-0f75f7a55570,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
73aa7a5b-3d0e-468c-81cf-dd5a38578613,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
7877a112-b9cb-4317-922f-8470ed0da206,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
797a1d2b-2f9b-433b-ae75-896585b6bed3,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
921d427f-a940-4d04-8172-795baec8ad04,"[
  [
    ""Organic Farming""
  ]
]",[],content
92dbe4d5-cdeb-4a44-b841-eafaccaba977,"[
  [
    ""Mandi Rates""
  ]
]",[],video
9334cfb1-c220-494a-a6aa-591f5690355f,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
aae95926-475e-4a29-b189-2231329fa4cd,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
ab2acc6f-b335-4094-9dd7-86fe343bee3f,"[
  [
    ""Mandi Rates"",
    ""discussion""
  ]
]",[],video
acb9c220-2459-49ce-9a9c-fa97bdaf865d,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
bd67baa0-4cd7-4094-a1a6-00574913c653,"[
  [
    ""goat farming""
  ]
]",[],content
bfee688a-0284-43c8-9c04-1670f385e48d,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
e48a3742-9727-4c35-b4fd-936b9667a24a,"[
  [
    ""seeds""
  ]
]","[
  [
    ""Gwar""
  ]
]",content
fd49aab2-d41f-4c63-8cff-1a2163cb6f63,"[
  [
    ""Agriculture News""
  ]
]",[],content
b9746b38-56a5-4026-a8c4-d261e24bd23f,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""mango""
  ]
]",content
53c84d8b-eb14-49a9-8d5b-644a9433bf87,"[
  [
    ""Agriculture News""
  ]
]",[],content
c4d5afd3-e9eb-4951-a1c2-d870f87e7d80,"[
  [
    ""animal husbandry""
  ]
]",[],content
8fd38c23-3734-4582-bf9d-af8b51f13cf8,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Arbi""
  ]
]",content
b24bd56a-220d-4c9d-9cc2-1454bc0bb192,"[
  [
    ""Weather Report""
  ]
]",[],video
c7f394a1-760b-4f3b-be5e-8fed941b517e,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
bae620d0-6597-4051-be31-297e9fec8c12,"[
  [
    ""Fasal Protection"",
    ""Fertilizer""
  ]
]","[
  [
    ""Sugarcane""
  ]
]",video
1cb5178d-7a34-44d8-ba50-658ae9650ec0,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
38fc3b45-578b-4ad9-b87f-02e34909846b,"[
  [
    ""Agriculture News""
  ]
]",[],content
d0019cc9-3deb-4c48-b251-7cf309bf7ec9,"[
  [
    ""animal husbandry""
  ]
]",[],content
023d4dc4-fed6-4b5a-9629-fc61ba1861df,"[
  [
    ""poultry farming""
  ]
]",[],content
7574edb6-eb6e-4976-b736-f7032fc7ab58,"[
  [
    ""Agriculture News""
  ]
]",[],content
f15f00cd-1b41-4569-bd51-bc624f1b6fa7,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Sugarcane""
  ]
]",content
10398f74-0910-4233-af39-66a25a5a19a1,"[
  [
    ""Agriculture News""
  ]
]",[],content
528a63a5-612d-428d-a147-b6db31fa9af6,"[
  [
    ""Agriculture News""
  ]
]",[],content
7fabfc03-8dd3-4564-af6b-47f644395ae7,[],"[
  [
    ""water melon""
  ]
]",content
e0b07f02-6cbe-4b49-b62a-ec6bc6768a9d,"[
  [
    ""quiz""
  ]
]",[],infographic
a6f05213-93ab-4b3c-9fbb-5d5bd104b5af,"[
  [
    ""Agriculture News""
  ]
]",[],content
bf03e574-cf65-433f-929b-2270bd10d6ae,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
c19c30fe-db67-48d0-9665-2413273f2c05,"[
  [
    ""Fasal Protection""
  ]
]",[],content
e3f72f18-9212-4a93-ae78-fea25473eb89,"[
  [
    ""farm machinery"",
    ""Agriculture News""
  ]
]",[],content
9f1ac1b2-5682-4539-8a6e-23dacb060a9a,"[
  [
    ""farm machinery""
  ]
]",[],infographic
f15faf78-93bf-41f0-ba2f-c4e18eb4edc9,"[
  [
    ""animal husbandry""
  ]
]",[],content
f292690b-6abf-4c20-bd95-dbd9f50eef8d,"[
  [
    ""farm machinery""
  ]
]",[],video
fdd6f156-2df7-4259-bcb1-9dd42d6a38b1,[],"[
  [
    ""Wheat""
  ]
]",content
0ca5e953-8429-4567-af3c-0bdb57a0e3dc,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Banana""
  ]
]",content
fd9d775d-7a25-4402-823d-513f97a0a861,[],"[
  [
    ""Fennel""
  ]
]",content
32a22925-21c5-48f4-bb5f-400f752a609b,"[
  [
    ""animal husbandry"",
    ""Animal Feed""
  ]
]",[],infographic
628d4d9e-9ebf-4e18-901e-32766b514779,"[
  [
    ""Agriculture News""
  ]
]",[],content
72adf290-a32b-47f6-afa0-26ccf28c9165,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Garlic""
  ]
]",video
9d06bdc7-4427-4a03-9b45-b7e1d2b75792,"[
  [
    ""buy-sell""
  ]
]","[
  [
    ""Mustard""
  ]
]",infographic
62c73299-931b-44c1-85b6-2d4192d810e3,"[
  [
    ""Success Story""
  ]
]",[],content
c61a467d-a69e-498b-b6c0-101d02f711a1,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
2ef9c23b-ffd3-4898-b7a9-24279e08f08a,"[
  [
    ""Government Schemes"",
    ""Agriculture News""
  ]
]",[],content
db5ae447-2d60-4d48-b19d-9c1a9c8e951b,"[
  [
    ""Mandi Rates""
  ]
]",[],video
9d0baa1b-79cb-478f-8dab-2ec04fb93fd5,"[
  [
    ""goat farming""
  ]
]",[],content
07891f3d-85dc-4f1e-a513-e8ed86b49833,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""onion""
  ]
]",content
7ae7729b-18f7-4583-865b-98cba7fb549d,"[
  [
    ""Agriculture News""
  ]
]",[],video
31cc4fa3-4a2f-4340-912b-f3cd467d4773,"[
  [
    ""Agriculture News""
  ]
]",[],video
488dac8d-9974-441a-a44e-e93ece5427bb,"[
  [
    ""poultry farming""
  ]
]",[],content
20f05fd0-4a2f-432e-a047-165b56ca6ebf,"[
  [
    ""animal husbandry""
  ]
]",[],content
1deac167-176b-4b59-9167-dfaa94d7aade,"[
  [
    ""Drip Irrigation""
  ]
]",[],content
83f8151a-136f-4402-8948-2bcdd52fcd99,"[
  [
    ""Fertilizer""
  ]
]","[
  [
    ""Guava""
  ]
]",content
9688b81e-caac-42d8-9ef0-f0878099bc4c,"[
  [
    ""Today Tips""
  ]
]","[
  [
    ""mango""
  ]
]",infographic
4ac49b59-be63-4be4-9f87-57f57206f399,"[
  [
    ""weed management""
  ]
]","[
  [
    ""tomato""
  ]
]",content
8c677f8d-eb2d-413a-9539-2139dbd6d668,"[
  [
    ""weed management""
  ]
]","[
  [
    ""Sugarcane""
  ]
]",content
a79d64e0-5bbc-4427-a8ce-2820b0a59d2a,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""black gram""
  ]
]",content
1b1601a6-1c0d-4ca5-8b5a-bf91e1909e3b,[],"[
  [
    ""sugar beets""
  ]
]",video
6de53586-be2b-44fe-9ee6-cb64c0375d5c,"[
  [
    ""Krishify""
  ]
]",[],infographic
acf31d60-43db-4075-af5d-b33b1ee6b012,"[
  [
    ""quiz""
  ]
]",[],infographic
07eb99bb-5793-4889-88fe-7dcbca1c1ba2,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
682deff9-5640-4624-aedc-9c62818683ed,"[
  [
    ""Fertilizer"",
    ""weed management""
  ]
]","[
  [
    ""Wheat""
  ]
]",video
66d015d1-6070-4ae1-9ec2-97b435721400,"[
  [
    ""Mandi Rates""
  ]
]",[],video
91bda78d-26b0-418f-b0c5-98feb471d221,"[
  [
    ""animal husbandry""
  ]
]",[],content
bf2b3640-e38a-4666-8f76-0078a6285c48,"[
  [
    ""animal husbandry""
  ]
]",[],content
b1e07cab-14a7-48c6-b844-e816734035b5,"[
  [
    ""Agriculture News""
  ]
]",[],content
5ecff537-6ce8-4ff9-bbe9-a93ef171d963,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
3c7cfa2b-33fd-4a32-9433-d65312f0b401,"[
  [
    ""fish farming""
  ]
]",[],infographic
881a83eb-929e-40c8-96f5-6e7da5f5ec2d,"[
  [
    ""Fertilizer""
  ]
]","[
  [
    ""bottle gourd""
  ]
]",content
02e13f60-9569-4872-b94b-ee270d3163ea,"[
  [
    ""Organic Farming""
  ]
]",[],infographic
0fca005c-5609-4a17-9c8c-74a7e099153e,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""bottle gourd""
  ]
]",content
7e2dc9e6-486b-4533-89c3-81ff8974eacc,"[
  [
    ""Agriculture News""
  ]
]",[],content
a3b3fc3d-c2a4-4163-8ed9-378776eb47d2,"[
  [
    ""Success Story""
  ]
]",[],content
8356f291-d15f-4c6a-81fe-470d1d71d201,[],"[
  [
    ""tomato""
  ]
]",video
1c80b346-aec5-43a3-9485-f813dc6b376b,[],"[
  [
    ""paddy (rice)""
  ]
]",content
cf09135b-b200-4b15-9851-66f5e2830cd7,"[
  [
    ""Agriculture News""
  ]
]",[],content
8f442c90-c68c-4640-bcca-9a5bbbea1b7b,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Radish""
  ]
]",content
538ae04c-805e-4048-80d9-63b345e83e24,"[
  [
    ""Today Tips""
  ]
]","[
  [
    ""Papaya""
  ]
]",infographic
e9a0a3e4-bcaa-4188-8484-0d202d77b44e,"[
  [
    ""Today Tips""
  ]
]","[
  [
    ""Maize""
  ]
]",infographic
1eb81f8d-6773-4f8a-97db-4bdb07c150ee,[],"[
  [
    ""Fig""
  ]
]",content
f238140b-d05f-47d9-a2c6-803b1e6462b6,[],"[
  [
    ""Turnip"",
    ""Lobia"",
    ""chilli"",
    ""Beans"",
    ""cauliflower"",
    ""lady finger (okra)"",
    ""cabbage"",
    ""onion"",
    ""brinjal"",
    ""bottle gourd""
  ]
]",video
3e83ef49-a104-4194-936d-e39b6a8f735e,[],"[
  [
    ""Merigold""
  ]
]",content
452fa0b4-f8f4-4d19-93c8-0fa3b9e25b44,"[
  [
    ""Success Story""
  ]
]",[],content
80a7d278-3a47-4a34-8243-03b0f0e209bd,"[
  [
    ""Agriculture News""
  ]
]",[],content
a56f1bc9-52bb-4536-9603-14a46e4dffe4,"[
  [
    ""Success Story"",
    ""Agriculture News""
  ]
]",[],content
8226a1ad-0fca-46a0-80c5-230be90a56ca,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
a41f21d8-8b9d-45f4-a0cb-17f0e521d342,"[
  [
    ""quiz""
  ]
]",[],infographic
8483af78-68ad-4989-b8df-74a08984af16,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""mango""
  ]
]",video
6f7a2808-bac8-4ba7-b3db-ba803fd70948,"[
  [
    ""seeds""
  ]
]","[
  [
    ""moong""
  ]
]",infographic
942ae090-44a5-47d8-a27d-736b9e578cc5,"[
  [
    ""Agriculture News""
  ]
]",[],content
18ae8ea1-fcbe-4b50-ad31-0989a3f3aae1,"[
  [
    ""quiz""
  ]
]",[],infographic
9a9751c3-ebc4-4159-83d2-afead8e42c76,"[
  [
    ""animal husbandry""
  ]
]",[],video
ac1f193c-63d5-4bb0-a96d-61a1f74f4515,"[
  [
    ""Agriculture News""
  ]
]",[],content
f7b8b56d-4188-4f7a-b3b5-07df3b23b89b,"[
  [
    ""animal husbandry""
  ]
]",[],content
4980b2f2-5c2f-40a3-a829-ffc084458cba,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Papaya""
  ]
]",video
55b889a6-418f-41d3-9b7c-f609cb028435,[],"[
  [
    ""beans""
  ]
]",content
92469a33-708a-4651-abe6-5e51c9e963ff,[],"[
  [
    ""Guava""
  ]
]",infographic
0a433051-940f-4c31-bbff-1fea14523fdc,"[
  [
    ""Agriculture News""
  ]
]",[],content
063e573d-6965-4e0f-a8a5-a211e8708cb7,"[
  [
    ""Agriculture News""
  ]
]",[],content
2fd40870-8fc9-4736-a772-9eaf503c8bfc,"[
  [
    ""irrigation""
  ]
]","[
  [
    ""Radish""
  ]
]",infographic
bf090c28-ac6b-4485-b0c6-74efbfe78cd6,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""onion""
  ]
]",content
7257a709-52c5-4db4-8985-c4813274e544,"[
  [
    ""Agriculture News""
  ]
]",[],content
86563f62-5d14-4803-b332-af38e09d468a,"[
  [
    ""buy-sell""
  ]
]","[
  [
    ""Mustard""
  ]
]",infographic
4a316c89-ee77-47af-9937-1108951f49d8,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Capsicum""
  ]
]",content
fd57a97a-3b62-4694-a0d3-fe80f087cfb8,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Karela""
  ]
]",content
e72d2180-53dc-4e5c-941d-8d523abf0482,[],"[
  [
    ""Turmeric""
  ]
]",infographic
4123510a-8c1a-4bad-99da-dac7e363f3fe,"[
  [
    ""animal protection"",
    ""Agriculture News""
  ]
]",[],content
82f58b80-66dc-4caa-837e-d5420b9d3397,"[
  [
    ""Today Tips""
  ]
]","[
  [
    ""muskmelon""
  ]
]",infographic
89f2b989-eb0f-44dd-b2b8-2363dcbfa81e,"[
  [
    ""animal husbandry""
  ]
]",[],content
d45a4fd0-47bb-401f-971c-3d9cc6baf855,"[
  [
    ""Agriculture News"",
    ""subsidy""
  ]
]",[],content
6d36b42e-c5f5-44c8-88df-ae973ba49a35,"[
  [
    ""Agriculture News""
  ]
]",[],content
077c901f-8408-4cbf-969c-eac5c3e2dcd4,"[
  [
    ""Fertilizer""
  ]
]","[
  [
    ""brinjal""
  ]
]",content
5c980f11-8ec4-4b0d-a1d7-029a1f5de6e3,"[
  [
    ""fish farming""
  ]
]",[],infographic
a02bf56a-fbbd-4079-bcf0-d9ddca7b2af7,"[
  [
    ""Agriculture News""
  ]
]",[],content
3a62eaba-37be-4d29-83e0-ccad4a081b6e,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Cucumber""
  ]
]",content
596334e2-dcd7-4ec1-9740-077752255f55,[],"[
  [
    ""lady finger (okra)""
  ]
]",content
cd975dcf-a768-4624-b357-42f1da2a991b,"[
  [
    ""Crop Storage""
  ]
]","[
  [
    ""potato""
  ]
]",video
1e2ef346-e6eb-4e68-8ee7-20e46a02628d,"[
  [
    ""Today Tips""
  ]
]","[
  [
    ""chilli""
  ]
]",infographic
3d05d91d-7986-431a-b6d9-065c2424f543,[],"[
  [
    ""Mustard""
  ]
]",infographic
a31ab1b4-8e22-4e17-8508-1214e6ad6776,"[
  [
    ""animal husbandry""
  ]
]",[],content
395d7a93-e85c-4720-979f-44cd6b80a689,"[
  [
    ""Today Tips""
  ]
]","[
  [
    ""cumin""
  ]
]",infographic
76d5653b-c2da-4e39-ab5b-6983a280dacc,"[
  [
    ""Agriculture News""
  ]
]",[],content
a3e44660-c73b-482d-b3ea-68a5538f8dd0,"[
  [
    ""Agriculture News""
  ]
]",[],video
445b1baf-bdfb-4736-9b93-2e1e752a7c5c,"[
  [
    ""Animal Feed"",
    ""animal husbandry"",
    ""buy-sell""
  ]
]",[],infographic
ea4bf28b-193b-4149-ae98-50734d49ebab,"[
  [
    ""Agriculture News""
  ]
]",[],content
6209f82c-1464-46e7-90b3-32b397331902,"[
  [
    ""irrigation"",
    ""New Farming Techniques""
  ]
]",[],content
930c7661-fa95-4421-8411-180c47020ffa,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Gwar""
  ]
]",content
16d2ab83-9fd5-4592-85b6-3d5355b9a09d,"[
  [
    ""animal husbandry""
  ]
]",[],content
faa3fd1e-9d02-42ca-855f-d4bf1b474bd7,"[
  [
    ""fish farming""
  ]
]",[],video
10191fb5-6d15-4826-b402-d5320a699e9d,"[
  [
    ""goat farming""
  ]
]",[],infographic
15d9b384-73c2-43b9-a09b-2b542f2efdc4,[],"[
  [
    ""Papaya""
  ]
]",infographic
0abccb90-8843-40e0-8dd7-80a8b18b2581,"[
  [
    ""Agriculture News""
  ]
]",[],content
63643de3-c9a9-4f4a-94f1-ecdd0e7fe511,"[
  [
    ""Mandi Rates""
  ]
]",[],video
ba9b6ee1-ab87-4231-b45f-375d890ada0c,"[
  [
    ""irrigation"",
    ""farm machinery""
  ]
]",[],video
b30855ec-28b1-40a4-9ce9-43f362f2eef3,"[
  [
    ""Agriculture News"",
    ""seeds""
  ]
]",[],content
3bd49160-6bad-48ca-8f5f-fa899faaae4d,"[
  [
    ""Agriculture News""
  ]
]",[],content
17c7fedf-7720-4718-a0a4-3e9de26e4974,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""water melon""
  ]
]",content
11ed9373-6105-4ca7-b7cb-273ca636fd55,"[
  [
    ""Fertilizer""
  ]
]",[],infographic
98cca42d-4f45-4afd-ad83-41e44db356dd,"[
  [
    ""Success Story""
  ]
]","[
  [
    ""Mushroom""
  ]
]",video
ed159f01-8471-485d-b1c0-ab8fdf92f803,"[
  [
    ""seeds""
  ]
]","[
  [
    ""Kalonji""
  ]
]",content
a9d23f3b-e5d1-4dac-b1d2-55829edb353f,"[
  [
    ""animal protection"",
    ""animal husbandry""
  ]
]",[],infographic
2fa385ad-d424-4a2b-b332-e7bec2a2e01c,"[
  [
    ""Mandi Rates""
  ]
]",[],video
4e69759e-efa5-4134-80fc-295160f5df9f,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
c54fc413-4b43-45ae-baa3-64284be4901b,[],"[
  [
    ""moong""
  ]
]",content
8aeb8c80-4828-45ec-90a3-70ac79a18fdb,"[
  [
    ""goat farming""
  ]
]",[],content
bce1b728-3500-40db-ba8d-d696ace62ade,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""cauliflower""
  ]
]",content
584f4d63-bcfd-431c-9a59-171514f3fa44,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""bottle gourd""
  ]
]",content
abb51c83-f5c2-4f3a-88bf-b6913184e7d5,"[
  [
    ""Mandi Rates""
  ]
]",[],video
dd0345b6-1195-450e-9d01-c7052f51f011,"[
  [
    ""Agriculture News""
  ]
]",[],content
64c9ac7b-b92b-46e4-af6c-dbc028e0b3e6,"[
  [
    ""farm machinery""
  ]
]",[],video
58ee588e-1093-4679-8cb9-3530b23418f8,"[
  [
    ""Fertilizer"",
    ""Today Tips""
  ]
]","[
  [
    ""chilli""
  ]
]",infographic
e9f6486f-d623-4dcf-9443-a07056b8c68a,"[
  [
    ""weed management""
  ]
]","[
  [
    ""paddy (rice)""
  ]
]",content
3d0a04ea-860d-4504-8eb7-626434813eb9,"[
  [
    ""fish farming""
  ]
]",[],infographic
680814e0-081a-4e32-9fee-6a974017163b,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""tomato""
  ]
]",infographic
585f309c-b550-42b1-8128-719b2b53665c,"[
  [
    ""Agriculture News""
  ]
]",[],content
6fb0c757-7329-4305-88db-be4547937f1e,"[
  [
    ""Agriculture News""
  ]
]",[],content
c4d9ef68-e0f3-45f9-9057-20be77f42df1,"[
  [
    ""seeds""
  ]
]","[
  [
    ""Mustard""
  ]
]",content
6bcd49a6-5fa0-41fe-ac44-31b4de238c10,"[
  [
    ""Mandi Rates""
  ]
]",[],video
037b0ab0-ba5d-4e76-a8cb-63aedbacbdc9,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""moong""
  ]
]",content
2d3deb24-2d4b-4735-97b1-d0947b3648d7,"[
  [
    ""Agriculture News""
  ]
]",[],video
0d6b13b5-5287-41bb-aa9a-906b0519dd93,[],"[
  [
    ""peanut""
  ]
]",content
87ce44d4-fdde-4ea2-b5bf-f6ea8b69c2ca,"[
  [
    ""Organic Farming""
  ]
]",[],content
c6ba4298-bbcd-42d8-b9b1-7689d33d5f48,"[
  [
    ""animal husbandry"",
    ""buy-sell"",
    ""Krishify""
  ]
]",[],infographic
0698ad02-571b-40af-bb7e-af54980e1391,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""tomato""
  ]
]",content
db086263-d936-4d23-bb53-e0cad36f0355,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
3a7c3678-710b-49e3-a7ca-f7f8a34854b0,"[
  [
    ""Today Tips""
  ]
]","[
  [
    ""chilli""
  ]
]",infographic
bf29dc6e-9dce-40d4-868d-943228585a03,"[
  [
    ""Agriculture News""
  ]
]",[],content
63ebfb71-8d9e-4058-8406-4b81cf1f0324,"[
  [
    ""quiz""
  ]
]",[],infographic
acb7d395-42bf-439f-801c-0d34e44d80d8,"[
  [
    ""animal husbandry""
  ]
]",[],content
05a871ae-94a1-4855-967e-ab9db56c22ed,"[
  [
    ""farm machinery""
  ]
]",[],video
a1dcdf2b-424f-48b6-af3c-35572b6eed1a,"[
  [
    ""buy-sell""
  ]
]",[],infographic
43351c4a-2179-4a25-9e9a-c9685a67f01e,"[
  [
    ""Agriculture News"",
    ""Mandi Rates""
  ]
]",[],content
d32c9360-63d9-477e-b1b8-ef70f1c75359,"[
  [
    ""Mandi Rates""
  ]
]",[],video
a8788d8f-d00e-483b-90a8-22c018eb63e7,"[
  [
    ""Agriculture News""
  ]
]",[],video
ab25fa8a-ab64-43b6-acdd-2310be6ec3a4,"[
  [
    ""Agriculture News""
  ]
]",[],content
03103262-2231-4297-9a2d-de37dcd28b07,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Tinda""
  ]
]",video
ab563562-9d4e-4a91-b1c7-5c553833039b,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""chilli""
  ]
]",content
3ff280ed-ec60-41aa-a9f7-db8195d3ed8d,"[
  [
    ""Agriculture News""
  ]
]",[],content
