USER_ID,USER_STATE,USER_DISTRICT,FOLLOWED_CROP_LIST,FOLLOWED_TOPIC_LIST
470c5932-1660-45ab-88bc-dac3145b8402,राजस्थान,Sirohi,"[
  ""Garlic"",
  ""lady finger (okra)"",
  ""Mustard"",
  ""Millet"",
  ""Lemon"",
  ""cotton"",
  ""Maize"",
  ""moong"",
  ""Papaya"",
  ""onion"",
  ""Merigold"",
  ""Gwar"",
  ""carrot"",
  ""Wheat"",
  ""Rijka"",
  ""Oat"",
  ""tomato"",
  ""Guava"",
  ""chilli""
]",
4721fa8c-300b-41cf-b436-b813c64b8e55,उत्तर प्रदेश,फ़र्रूख़ाबाद,"[
  ""Opium"",
  ""Maize"",
  ""Mustard"",
  ""potato"",
  ""Wheat"",
  ""onion"",
  ""paddy (rice)""
]","[
  ""subsidy"",
  ""buy-sell"",
  ""Mandi Rates"",
  ""Agriculture News"",
  ""Weather Report"",
  ""Tractor"",
  ""Government Schemes"",
  ""Today Tips""
]"
472afdff-6ba8-4fa1-8cdb-fd9e196e5406,उत्तर प्रदेश,आगरा,"[
  ""Rose"",
  ""cauliflower"",
  ""Spinach"",
  ""Gram"",
  ""Merigold"",
  ""Radish"",
  ""Sunflower"",
  ""Wheat"",
  ""Millet"",
  ""Grapes"",
  ""Tinda""
]",
472d46b1-cc4e-40ab-8881-290a972aed9b,बिहार,पटना,"[
  ""Cucumber"",
  ""Pumpkin"",
  ""Coriander"",
  ""coffee"",
  ""Tulsi"",
  ""paddy (rice)"",
  ""mango"",
  ""Karela"",
  ""Barley"",
  ""ridge gourd"",
  ""Guava"",
  ""toor daal"",
  ""Oat"",
  ""Kivi"",
  ""Grapes"",
  ""jack fruit"",
  ""cumin"",
  ""potato"",
  ""Lemon"",
  ""Arbi"",
  ""Wheat"",
  ""muskmelon"",
  ""tomato"",
  ""Castor"",
  ""Gram"",
  ""sorghum"",
  ""Sugarcane"",
  ""carrot"",
  ""Gwar"",
  ""Banana""
]",
473b48f2-7e32-4445-a302-1bed60fb8768,बिहार,जमुई,"[
  ""Wheat"",
  ""Ajola"",
  ""moong""
]",
4717d48e-66b6-4c51-a7e4-27ee90e1bdd2,उत्तराखण्ड,हरिद्वार,"[
  ""Cucumber"",
  ""Merigold"",
  ""Mushroom"",
  ""Radish"",
  ""chilli""
]",
4741b46e-6198-4ab0-9c04-0cd184bd6659,मध्य प्रदेश,बड़वानी,"[
  ""onion""
]","[
  ""subsidy""
]"
4747cbf0-fffe-432a-9150-c610baf251b9,उत्तर प्रदेश,मिर्ज़ापुर,"[
  ""Wheat"",
  ""jack fruit"",
  ""paddy (rice)""
]","[
  ""Bee Keeping""
]"
474a2c15-bc26-4285-a064-b40ecf3f986b,बिहार,पूर्णियाँ,"[
  ""Paan"",
  ""Mushroom"",
  ""Maize"",
  ""Pea""
]",
57c86950-e5fc-4ee3-9d1e-9bcf4962617c,महाराष्ट्र,अकोला,"[
  ""cotton""
]",
57cb9317-5e37-40c5-ab44-b644f12f2a9a,पंजाब,पटियाला,"[
  ""Anaar"",
  ""Lemon"",
  ""lemongrass"",
  ""Capsicum"",
  ""Papaya"",
  ""Lemon"",
  ""Turmeric"",
  ""tomato"",
  ""Karela"",
  ""soyabean"",
  ""black gram"",
  ""Armenian cucumber"",
  ""Guava"",
  ""moong"",
  ""brinjal"",
  ""lady finger (okra)"",
  ""Garlic"",
  ""Cucumber"",
  ""Banana"",
  ""Cucumber"",
  ""brinjal"",
  ""Mustard"",
  ""Wheat"",
  ""Radish"",
  ""lady finger (okra)"",
  ""black gram"",
  ""moong"",
  ""Guava"",
  ""Radish"",
  ""Ginger"",
  ""Tinda"",
  ""Barseem"",
  ""cumin"",
  ""Safed Musli"",
  ""Straberi"",
  ""sorghum""
]","[
  ""Government Schemes"",
  ""farm machinery"",
  ""Animal Feed"",
  ""goat farming"",
  ""fish farming"",
  ""Organic Farming"",
  ""Organic Fertilizer""
]"
57ceac86-a079-4bf2-b0dd-c093b763a9bf,Gujarat,Dahej,"[
  ""Maize"",
  ""Maize""
]","[
  ""dairy farming""
]"
57cfcbe7-fe64-4f2b-b3e8-94bb05579b07,मध्य प्रदेश,ग्वालियर,"[
  ""Lemon"",
  ""bottle gourd"",
  ""Rose"",
  ""Papaya"",
  ""Cucumber""
]",
57d329c2-9e55-416e-9e5e-f8a63a95e349,उत्तर प्रदेश,Rae Bareilly,"[
  ""Coriander"",
  ""potato"",
  ""paddy (rice)"",
  ""Mint"",
  ""brinjal"",
  ""Wheat"",
  ""Garlic"",
  ""black gram"",
  ""Maithi"",
  ""Mustard""
]","[
  ""buy-sell"",
  ""lockdown"",
  ""Organic Fertilizer"",
  ""fish farming"",
  ""Agriculture News"",
  ""quiz"",
  ""Fertilizer"",
  ""animal husbandry"",
  ""farm machinery"",
  ""Krishify"",
  ""Organic Farming"",
  ""dairy farming"",
  ""subsidy"",
  ""irrigation"",
  ""Fasal Protection"",
  ""Government Schemes"",
  ""goat farming"",
  ""Agri-Business"",
  ""weed management""
]"
57d3be64-8c9e-4222-b3fd-5442a6676a20,उत्तर प्रदेश,बुलन्दशहर,"[
  ""Sugarcane""
]",
57d42bef-b6ba-4aeb-9a97-d8e1a6797cba,राजस्थान,सीकर,"[
  ""onion"",
  ""Gwar"",
  ""chilli"",
  ""Rijka"",
  ""Alovera"",
  ""brinjal"",
  ""potato"",
  ""carrot"",
  ""cotton"",
  ""Ginger"",
  ""Safed Musli"",
  ""muskmelon""
]","[
  ""Weather Report""
]"
57df0ecd-0812-442d-8773-8b7afc6574eb,उत्तर प्रदेश,इटावा,"[
  ""Mustard"",
  ""Pea"",
  ""Wheat"",
  ""Pea"",
  ""paddy (rice)""
]",
57f00989-8c41-42e3-ad4e-f6818832a55d,मध्य प्रदेश,इन्दौर,"[
  ""carom""
]",
57f37f80-cc48-4c1e-81ca-0a9a08d399d6,उत्तर प्रदेश,Gonda,"[
  ""cabbage"",
  ""cauliflower""
]",
57f49af4-3bdd-4c56-96be-435535ad6513,हरियाणा,रेवाड़ी,"[
  ""cotton"",
  ""onion"",
  ""Millet"",
  ""Wheat"",
  ""sugar beets"",
  ""onion"",
  ""Mustard"",
  ""Til""
]",
57f7a695-c939-47be-8a82-3d6e65ec4ae4,मध्य प्रदेश,भिण्ड,"[
  ""moong""
]",
57f83437-1bcd-4f55-8b59-08c95fd494f0,बिहार,पश्चिमी चम्पारण,"[
  ""Pumpkin"",
  ""Sugarcane"",
  ""Karela"",
  ""Wheat""
]",
580775fa-b2c7-452a-b450-34989b98838f,बिहार,अररिया,"[
  ""Maize""
]","[
  ""Crop Storage"",
  ""Mandi Rates"",
  ""Today Tips""
]"
580ac4d8-d950-4813-975e-9ff351c2c3c8,उत्तर प्रदेश,Azamgarh,"[
  ""Pea"",
  ""carrot"",
  ""Wheat"",
  ""Karela"",
  ""potato"",
  ""Cucumber"",
  ""Masoor Dal"",
  ""Maithi"",
  ""cauliflower"",
  ""Kidney Bins"",
  ""Gram"",
  ""onion"",
  ""Spinach"",
  ""sugar beets"",
  ""bottle gourd"",
  ""lady finger (okra)"",
  ""Garlic"",
  ""Pumpkin""
]",
28e172f3-18ed-423c-937c-754435d8802d,मध्य प्रदेश,बैतूल,"[
  ""soyabean""
]","[
  ""Mandi Rates""
]"
28e84b24-a4f5-4b77-bed4-b27d2e09ec55,मध्य प्रदेश,शिवपुरी,"[
  ""Mustard""
]","[
  ""Krishify""
]"
28ec037c-6c14-4487-a839-2dd883b545dc,उत्तर प्रदेश,जालौन,"[
  ""sorghum"",
  ""Rose"",
  ""Mint"",
  ""Til"",
  ""Merigold"",
  ""Pea"",
  ""Barseem"",
  ""Wheat"",
  ""Mustard"",
  ""tomato""
]","[
  ""irrigation"",
  ""Animal Feed"",
  ""New Farming Techniques"",
  ""dairy farming"",
  ""Fertilizer"",
  ""Government Schemes"",
  ""subsidy"",
  ""animal protection"",
  ""horticulture""
]"
28f739e5-897b-4836-91d6-f0c019cc72c4,महाराष्ट्र,नागपुर जिला,"[
  ""cotton"",
  ""toor daal"",
  ""soyabean"",
  ""Orange"",
  ""Barseem""
]","[
  ""Today Tips""
]"
28f9fd68-debe-46f1-be0f-75735019a62c,उत्तराखण्ड,हरिद्वार,"[
  ""Sugarcane""
]",
28fd29d0-8bb3-4d4a-8fab-5dd4dd86ce1a,पंजाब,शहीद भगत सिंह नगर,"[
  ""cabbage"",
  ""paddy (rice)"",
  ""Wheat"",
  ""cauliflower"",
  ""Radish""
]",
28fd9ad2-7a11-4233-8c3e-2a45d1a35a56,झारखण्ड,Purbi Singhbhum,"[
  ""tomato"",
  ""Beans"",
  ""Litchi"",
  ""paddy (rice)""
]","[
  ""farm machinery"",
  ""Fertilizer"",
  ""Krishify""
]"
28fed533-426d-48bc-aed2-5df64574329d,उत्तर प्रदेश,Moradabad,"[
  ""Mint"",
  ""Millet"",
  ""paddy (rice)"",
  ""Barley"",
  ""Maize"",
  ""Lobia"",
  ""Wheat""
]","[
  ""dairy farming""
]"
29029b28-8cb7-4ddd-a802-ac1f5b183873,उत्तर प्रदेश,Ballia,"[
  ""Wheat"",
  ""potato"",
  ""paddy (rice)""
]",
2904a664-358e-47b0-99af-df17874ee5e6,उत्तर प्रदेश,Mahoba,"[
  ""Pea"",
  ""Merigold"",
  ""Wheat"",
  ""Fava Bean"",
  ""toor daal"",
  ""cauliflower"",
  ""Coriander"",
  ""Turmeric"",
  ""Spinach"",
  ""Mint"",
  ""Capsicum"",
  ""Masoor Dal"",
  ""Til"",
  ""sorghum"",
  ""Maize"",
  ""Mustard"",
  ""Satavar"",
  ""peanut"",
  ""Tinda"",
  ""Oat"",
  ""Banana"",
  ""Castor"",
  ""Karela"",
  ""chilli"",
  ""Kivi"",
  ""Kidney Bins"",
  ""Sugarcane"",
  ""Rose"",
  ""Moth"",
  ""black gram"",
  ""soyabean"",
  ""Gladiolus"",
  ""carrot"",
  ""Beans"",
  ""water melon"",
  ""Mustard"",
  ""bottle gourd"",
  ""Barbati"",
  ""cabbage"",
  ""Garlic"",
  ""फ्लैक्स सीड Linseed [Flax seed]"",
  ""Gram"",
  ""cumin"",
  ""onion"",
  ""paddy (rice)"",
  ""sugar beets"",
  ""Gwar"",
  ""ridge gourd"",
  ""Sweet Corn"",
  ""moong"",
  ""Millet"",
  ""Lobia"",
  ""tomato"",
  ""Kalonji"",
  ""Barseem"",
  ""Papaya"",
  ""Barley"",
  ""Safed Musli"",
  ""brinjal"",
  ""Radish"",
  ""lemongrass"",
  ""Lemon""
]",
2907fb72-d522-48b1-b102-2ddbca3bc918,जम्मू और कश्मीर,Kathua District,"[
  ""paddy (rice)"",
  ""Wheat""
]",
290befbe-862a-48b6-8c7b-0c1354c98a58,बिहार,बक्सर,"[
  ""Kidney Bins"",
  ""paddy (rice)"",
  ""Papaya"",
  ""Wheat"",
  ""Gooseberry"",
  ""Radish"",
  ""chilli"",
  ""Gram"",
  ""Garlic"",
  ""Sugarcane"",
  ""lady finger (okra)"",
  ""Teak"",
  ""Mustard"",
  ""onion"",
  ""Mustard"",
  ""cauliflower"",
  ""Parval"",
  ""beans"",
  ""potato"",
  ""mango"",
  ""brinjal"",
  ""jack fruit""
]",
2913789a-fc5c-4893-8b2e-3835657433ac,गुजरात,Vadodara District,"[
  ""soyabean""
]",
28e4522c-6c21-40b4-8c9b-d22be38174d5,राजस्थान,भीलवाड़ा,"[
  ""Mushroom""
]","[
  ""subsidy"",
  ""Krishify""
]"
2914e664-d8d2-4f56-88c9-355291a2960f,छत्तीसगढ़,दुर्ग,"[
  ""potato"",
  ""sugar beets"",
  ""Cucumber"",
  ""Radish"",
  ""Pumpkin"",
  ""ridge gourd"",
  ""lady finger (okra)"",
  ""Saffron"",
  ""carrot"",
  ""Barbati"",
  ""Mushroom"",
  ""Karela""
]",
29154918-d74b-4534-8042-bd8f50e70d2d,उत्तर प्रदेश,Hamirpur,"[
  ""Gram"",
  ""Cucumber"",
  ""water melon"",
  ""Tobacco"",
  ""Coriander"",
  ""Ajola"",
  ""Barseem"",
  ""Rose"",
  ""Mushroom"",
  ""Merigold"",
  ""Ginger"",
  ""Radish"",
  ""Karela"",
  ""Pumpkin"",
  ""Beans"",
  ""bottle gourd""
]","[
  ""Fasal Protection"",
  ""weed management"",
  ""animal husbandry"",
  ""goat farming"",
  ""seeds"",
  ""Organic Fertilizer"",
  ""Poly House"",
  ""farm machinery"",
  ""buy-sell"",
  ""subsidy on seed"",
  ""dairy farming"",
  ""Disease"",
  ""Organic Farming"",
  ""New Farming Techniques"",
  ""Agri-Business""
]"
2917f7d8-ba83-4eed-a7b5-fae044d47ccd,दिल्ली,नई दिल्ली,"[
  ""Wheat""
]",
2919e5b8-ce1a-45b0-953a-46f3c86327fd,मध्य प्रदेश,खण्डवा,"[
  ""Safed Musli""
]","[
  ""Weather Report""
]"
2922912b-58c9-4fb0-8e17-a6eb66ce0158,मध्य प्रदेश,Singrauli,"[
  ""cumin"",
  ""water melon"",
  ""Tobacco"",
  ""sorghum"",
  ""tomato"",
  ""Barley"",
  ""Jimikand"",
  ""Tinda"",
  ""Castor""
]",
2925780f-067c-4dc0-94ea-ad810c7bfb30,उत्तर प्रदेश,Balrampur,"[
  ""Wheat"",
  ""Coriander"",
  ""paddy (rice)"",
  ""Sugarcane""
]","[
  ""Agriculture News""
]"
190cb289-4581-4fae-a443-8c19c7d445f9,मध्य प्रदेश,सतना,"[
  ""Wheat"",
  ""onion"",
  ""Pea"",
  ""Masoor Dal"",
  ""Gram"",
  ""mango""
]",
1914e354-54c1-4fa8-a9e4-71d0bda12470,राजस्थान,अजमेर,"[
  ""black gram""
]",
1917e02d-48d9-4551-a76c-28787974726b,उत्तर प्रदेश,Mainpuri,"[
  ""Ginger"",
  ""carrot"",
  ""Alovera"",
  ""Kalonji"",
  ""Saffron"",
  ""Gooseberry"",
  ""Banana"",
  ""black gram"",
  ""Karela"",
  ""Wheat"",
  ""Cucumber"",
  ""Rose"",
  ""coffee""
]",
191a476c-eecc-42b7-8e56-d325d724cb80,उत्तर प्रदेश,फ़िरोज़ाबाद,"[
  ""Capsicum"",
  ""tomato"",
  ""chilli""
]",
191ab110-a36a-4c27-9ade-ea7b330ef030,पश्चिम बंगाल,Paschim Bardhaman,"[
  ""coffee"",
  ""Plantago ovata"",
  ""potato"",
  ""Grapes"",
  ""Fig"",
  ""mango""
]",
191d1583-edb7-423c-b946-39bb76014b07,झारखण्ड,राँची,"[
  ""water melon"",
  ""chilli"",
  ""Arbi""
]",
19210381-df6d-4c6f-9b89-bf2d27f82ea8,छत्तीसगढ़,राजनांदगांव,"[
  ""toor daal"",
  ""Gooseberry"",
  ""Gram"",
  ""Winter Cherry"",
  ""Pumpkin"",
  ""Grapes"",
  ""Merigold"",
  ""Wheat"",
  ""mango"",
  ""paddy (rice)"",
  ""Karela"",
  ""Guava"",
  ""carrot"",
  ""black gram"",
  ""फ्लैक्स सीड Linseed [Flax seed]"",
  ""Anaar"",
  ""Sugarcane"",
  ""Gladiolus"",
  ""Banana"",
  ""jack fruit"",
  ""Fig"",
  ""Kivi"",
  ""Alovera"",
  ""potato"",
  ""Cucumber"",
  ""muskmelon"",
  ""Ginger"",
  ""Rose"",
  ""Coriander""
]","[
  ""Crop Storage"",
  ""Animal Feed"",
  ""New Farming Techniques"",
  ""buy-sell"",
  ""animal husbandry"",
  ""Fertilizer"",
  ""Success Story"",
  ""Bee Keeping"",
  ""fish farming"",
  ""Disease"",
  ""Mandi Rates"",
  ""farm machinery"",
  ""Hydroponic"",
  ""weed management"",
  ""Today Tips"",
  ""dairy farming"",
  ""Government Schemes"",
  ""Poly House"",
  ""horticulture"",
  ""Weather Report"",
  ""Organic Farming"",
  ""Agriculture News"",
  ""subsidy on seed"",
  ""irrigation"",
  ""Organic Fertilizer"",
  ""Drip Irrigation"",
  ""seeds"",
  ""subsidy""
]"
19291c8f-8a06-4524-99c0-66f6b567df7f,राजस्थान,Rajsamand,"[
  ""Lemon"",
  ""Gram"",
  ""Barley""
]",
192d40b8-19a8-4e45-903a-ad8ffc259fab,उत्तर प्रदेश,Kannauj,"[
  ""Ajola"",
  ""Guava"",
  ""Straberi"",
  ""Castor"",
  ""Ginger"",
  ""Turmeric"",
  ""Mustard""
]","[
  ""dairy farming"",
  ""poultry farming"",
  ""Animal Feed"",
  ""animal husbandry"",
  ""goat farming"",
  ""Piggery"",
  ""Bee Keeping"",
  ""fish farming"",
  ""animal husbandry"",
  ""animal protection"",
  ""dairy farming"",
  ""animal husbandry""
]"
772cfa09-f3bc-4c48-87c2-e6630ba23620,मध्य प्रदेश,धार,"[
  ""Turmeric"",
  ""carrot"",
  ""Garlic"",
  ""Wheat"",
  ""Kalonji"",
  ""soyabean""
]",
772fc6f2-7355-4ad3-8ae5-05a09697af7b,उत्तर प्रदेश,Amethi,"[
  ""black gram"",
  ""chilli"",
  ""Garlic"",
  ""Beans"",
  ""Turmeric"",
  ""potato"",
  ""water melon"",
  ""Papaya"",
  ""Spinach"",
  ""onion"",
  ""ridge gourd"",
  ""sugar beets"",
  ""Mustard"",
  ""Pumpkin"",
  ""paddy (rice)"",
  ""Lemon"",
  ""tomato"",
  ""Parval"",
  ""Maithi"",
  ""cauliflower"",
  ""Radish"",
  ""Wheat"",
  ""Capsicum"",
  ""Coriander"",
  ""Karela"",
  ""Ginger""
]",
773fba16-4627-4448-a034-efeeda50e813,महाराष्ट्र,नागपुर जिला,"[
  ""tomato"",
  ""tomato"",
  ""water melon"",
  ""brinjal"",
  ""onion"",
  ""chilli"",
  ""Sweet Corn""
]","[
  ""poultry farming"",
  ""Disease""
]"
772ca70e-55dc-499c-81ed-9f444dca8df0,दिल्ली,East Delhi,"[
  ""Cucumber"",
  ""Turmeric""
]",
773c103c-6fb3-4f2b-9855-0ee98f0951f2,राजस्थान,पाली,"[
  ""Gram""
]","[
  ""Mandi Rates""
]"
7746dfa1-8439-4358-8899-72e7fa47ee23,गुजरात,Nav Sari District,"[
  ""Barbati"",
  ""Tobacco"",
  ""cauliflower"",
  ""Banana"",
  ""Radish"",
  ""Alovera"",
  ""toor daal"",
  ""Pea"",
  ""Cucumber"",
  ""cotton"",
  ""Beans"",
  ""Papaya"",
  ""paddy (rice)"",
  ""Coriander"",
  ""jack fruit"",
  ""Spinach"",
  ""carrot"",
  ""tomato"",
  ""Gladiolus"",
  ""moong"",
  ""lady finger (okra)"",
  ""brinjal"",
  ""Litchi"",
  ""Merigold"",
  ""brockely"",
  ""potato"",
  ""onion"",
  ""Maithi"",
  ""Parval"",
  ""cabbage"",
  ""Tulsi"",
  ""Gooseberry"",
  ""Rose"",
  ""Maize"",
  ""Gram"",
  ""Gwar"",
  ""mango"",
  ""Kivi"",
  ""Saffron"",
  ""Turmeric"",
  ""Lemon"",
  ""Karela""
]","[
  ""Mandi Rates"",
  ""Agriculture News"",
  ""fish farming"",
  ""Organic Fertilizer"",
  ""Crop Storage"",
  ""Bee Keeping"",
  ""Poly House"",
  ""subsidy on seed"",
  ""New Farming Techniques"",
  ""subsidy"",
  ""animal husbandry"",
  ""Organic Farming"",
  ""Fasal Protection"",
  ""quiz"",
  ""Agri-Business"",
  ""dairy farming"",
  ""farm machinery"",
  ""poultry farming"",
  ""Disease"",
  ""Government Schemes"",
  ""Today Tips"",
  ""seeds"",
  ""horticulture"",
  ""Weather Report""
]"
77543126-e34c-4c19-8bdb-bf65ae92f99d,उत्तर प्रदेश,Ballia,"[
  ""Maize"",
  ""Tulsi"",
  ""Gram"",
  ""onion"",
  ""paddy (rice)"",
  ""Barseem"",
  ""brinjal"",
  ""Tobacco"",
  ""Mustard"",
  ""potato"",
  ""Winter Cherry"",
  ""coffee"",
  ""cauliflower"",
  ""Cucumber"",
  ""cabbage"",
  ""Armenian cucumber"",
  ""Radish"",
  ""Wheat"",
  ""Mustard"",
  ""toor daal"",
  ""tomato""
]","[
  ""Organic Farming"",
  ""Agro Chemical"",
  ""animal protection"",
  ""New Farming Techniques"",
  ""fish farming"",
  ""Animal Feed"",
  ""Drip Irrigation"",
  ""weed management"",
  ""Organic Fertilizer"",
  ""animal husbandry"",
  ""subsidy"",
  ""subsidy on seed"",
  ""dairy farming"",
  ""Crop Storage"",
  ""Fasal Protection"",
  ""Tractor"",
  ""Government Schemes"",
  ""Weather Report"",
  ""goat farming"",
  ""discussion"",
  ""Krishify"",
  ""buy-sell"",
  ""Success Story"",
  ""Poly House"",
  ""farm machinery""
]"
77586756-3bb0-4d82-9e9b-6903b4ac7102,मध्य प्रदेश,छतरपुर,"[
  ""potato""
]",
7759c1b4-41bb-4695-9df9-d1690108e08b,मध्य प्रदेश,छतरपुर,"[
  ""cauliflower""
]","[
  ""Disease""
]"
775ce322-c27b-4305-a106-3a3a5329488b,उत्तर प्रदेश,Jyotiba Phule Nagar,"[
  ""Mustard"",
  ""Oat"",
  ""potato"",
  ""Sugarcane"",
  ""Wheat""
]",
775f493b-3ad2-4571-b494-c332915efa26,राजस्थान,जयपुर,"[
  ""Garlic"",
  ""Gram"",
  ""brinjal"",
  ""sugar beets"",
  ""carrot"",
  ""tomato"",
  ""onion"",
  ""toor daal"",
  ""lady finger (okra)"",
  ""Millet"",
  ""Coriander"",
  ""Wheat"",
  ""cotton"",
  ""muskmelon"",
  ""brockely"",
  ""Karela"",
  ""Guava"",
  ""black gram"",
  ""jack fruit"",
  ""Straberi"",
  ""Gwar"",
  ""Spinach"",
  ""Barley"",
  ""Til"",
  ""Radish"",
  ""Anaar"",
  ""Pea"",
  ""chilli"",
  ""Safed Musli"",
  ""Merigold"",
  ""Papaya"",
  ""Lemon"",
  ""Maize"",
  ""Alovera"",
  ""cabbage"",
  ""Mustard"",
  ""mango"",
  ""cumin"",
  ""bottle gourd"",
  ""sorghum"",
  ""Maithi"",
  ""Fennel"",
  ""Kalonji"",
  ""water melon"",
  ""moong"",
  ""cauliflower"",
  ""beans"",
  ""Tinda""
]",
7768f67b-ea26-4f98-b9b4-82359d501f7e,उत्तर प्रदेश,Jyotiba Phule Nagar,"[
  ""black gram"",
  ""Grapes"",
  ""muskmelon"",
  ""Pea"",
  ""Wheat"",
  ""Gram"",
  ""Cucumber"",
  ""toor daal"",
  ""chilli"",
  ""Mustard"",
  ""mango"",
  ""moong"",
  ""Lemon"",
  ""peanut"",
  ""Guava"",
  ""bottle gourd"",
  ""Sugarcane"",
  ""Til"",
  ""Banana"",
  ""potato"",
  ""Radish"",
  ""Apple"",
  ""ridge gourd"",
  ""paddy (rice)"",
  ""Garlic"",
  ""Coriander"",
  ""Pumpkin"",
  ""jack fruit"",
  ""tomato"",
  ""Karela"",
  ""carrot""
]","[
  ""dairy farming"",
  ""Organic Farming"",
  ""Success Story"",
  ""farm machinery"",
  ""irrigation"",
  ""poultry farming"",
  ""Crop Storage"",
  ""Government Schemes"",
  ""animal husbandry"",
  ""Today Tips"",
  ""Disease"",
  ""Mandi Rates"",
  ""Bee Keeping"",
  ""fish farming"",
  ""Agriculture News"",
  ""Krishify""
]"
776f7bc9-4b27-4eaa-95a8-f365b6ec4755,मध्य प्रदेश,शिवपुरी,"[
  ""Mustard"",
  ""Maize""
]",
10458a1a-a30a-4bfd-aae7-b4e5980743df,राजस्थान,जयपुर,"[
  ""Cucumber"",
  ""Lobia"",
  ""Parval"",
  ""ridge gourd"",
  ""cotton"",
  ""chilli"",
  ""Armenian cucumber"",
  ""Tinda"",
  ""Gooseberry"",
  ""Merigold"",
  ""Papaya"",
  ""Barbati"",
  ""Gram"",
  ""sugar beets"",
  ""Tobacco"",
  ""onion"",
  ""moong"",
  ""cumin"",
  ""Arbi"",
  ""Masoor Dal"",
  ""Orange"",
  ""Coriander"",
  ""Kalonji"",
  ""cabbage"",
  ""Rajnigandha"",
  ""Moringa"",
  ""Mushroom"",
  ""Garlic"",
  ""soyabean"",
  ""Sugarcane"",
  ""Gladiolus"",
  ""Barley"",
  ""mango"",
  ""tomato"",
  ""carom"",
  ""toor daal"",
  ""Karela"",
  ""Capsicum"",
  ""water melon"",
  ""Alovera"",
  ""sorghum"",
  ""lemongrass"",
  ""jack fruit"",
  ""Mint"",
  ""Litchi"",
  ""Turnip"",
  ""Apple"",
  ""Anaar"",
  ""Teak"",
  ""carrot"",
  ""Wheat"",
  ""Straberi"",
  ""cauliflower"",
  ""Turmeric"",
  ""brinjal"",
  ""Rijka"",
  ""beans"",
  ""Safed Musli"",
  ""potato"",
  ""peanut"",
  ""Rose"",
  ""Sweet Potato"",
  ""Spinach"",
  ""Gwar"",
  ""black gram"",
  ""Lemon"",
  ""Fennel"",
  ""Pineapple"",
  ""Fava Bean"",
  ""Oat"",
  ""Pea"",
  ""Stevia"",
  ""Opium"",
  ""Ber"",
  ""brockely"",
  ""Guava"",
  ""Fig"",
  ""Radish"",
  ""Maize"",
  ""Castor"",
  ""muskmelon"",
  ""फ्लैक्स सीड Linseed [Flax seed]"",
  ""Kivi"",
  ""Ginger"",
  ""Banana"",
  ""Millet"",
  ""Satavar"",
  ""Ajola"",
  ""Grapes"",
  ""Sunflower"",
  ""Til"",
  ""Beans"",
  ""Plantago ovata"",
  ""Kidney Bins"",
  ""Maithi"",
  ""Mustard"",
  ""Saffron"",
  ""paddy (rice)"",
  ""Paan"",
  ""Jimikand"",
  ""Pumpkin"",
  ""Barseem"",
  ""lady finger (okra)"",
  ""coffee"",
  ""Tulsi"",
  ""Popular"",
  ""bottle gourd""
]","[
  ""Weather Report"",
  ""Today Tips"",
  ""Agriculture News"",
  ""horticulture"",
  ""Krishify"",
  ""Fertilizer"",
  ""irrigation"",
  ""fish farming"",
  ""farm machinery"",
  ""subsidy"",
  ""Crop Storage"",
  ""Poly House"",
  ""Bee Keeping"",
  ""goat farming"",
  ""poultry farming"",
  ""Government Schemes"",
  ""discussion"",
  ""Agro Chemical"",
  ""New Farming Techniques"",
  ""dairy farming"",
  ""Animal Feed"",
  ""Hydroponic"",
  ""subsidy on seed"",
  ""Tractor"",
  ""lockdown"",
  ""Organic Farming"",
  ""Piggery"",
  ""Disease"",
  ""Success Story"",
  ""Fasal Protection"",
  ""Organic Fertilizer"",
  ""buy-sell"",
  ""weed management"",
  ""Drip Irrigation"",
  ""animal husbandry"",
  ""seeds"",
  ""Mandi Rates"",
  ""quiz"",
  ""animal protection""
]"
